ensembl_gene_id	length
ENSG00000124212	3456
ENSG00000124214	2751
ENSG00000124215	1877
ENSG00000124216	1705
ENSG00000124217	5112
ENSG00000124222	1746
ENSG00000124225	2687
ENSG00000124226	1314
ENSG00000124227	3407
ENSG00000124228	2557
ENSG00000124232	1625
ENSG00000124233	1622
ENSG00000124243	950
ENSG00000124249	2514
ENSG00000124251	978
ENSG00000124253	2034
ENSG00000124256	1476
ENSG00000124257	844
ENSG00000124260	1387
ENSG00000124275	1064
ENSG00000124279	1200
ENSG00000124299	1398
ENSG00000124302	1712
ENSG00000124313	2435
ENSG00000124333	1310
ENSG00000124334	1719
ENSG00000124343	1253
ENSG00000124356	4849
ENSG00000124357	1222
ENSG00000124370	663
ENSG00000124374	6300
ENSG00000124380	894
ENSG00000124383	1938
ENSG00000124391	1044
ENSG00000124399	390
ENSG00000124406	3273
ENSG00000124422	1525
ENSG00000124429	2918
ENSG00000124440	1407
ENSG00000124444	1358
ENSG00000124449	1261
ENSG00000124459	1790
ENSG00000124466	1020
ENSG00000124467	1484
ENSG00000124469	1420
ENSG00000124479	1362
ENSG00000124486	6128
ENSG00000124490	1411
ENSG00000124491	1111
ENSG00000124493	3706
ENSG00000124496	5820
ENSG00000124507	2487
ENSG00000124508	1527
ENSG00000124523	3515
ENSG00000124532	2629
ENSG00000124535	2788
ENSG00000124541	905
ENSG00000124557	2920
ENSG00000124562	743
ENSG00000124564	1236
ENSG00000124568	1550
ENSG00000124570	1713
ENSG00000124571	1359
ENSG00000124574	2754
ENSG00000124575	776
ENSG00000124587	3070
ENSG00000124588	905
ENSG00000124596	1209
ENSG00000124602	2068
ENSG00000124608	2766
ENSG00000124610	756
ENSG00000124613	1456
ENSG00000124614	782
ENSG00000124615	2738
ENSG00000124635	1693
ENSG00000124641	1307
ENSG00000124657	942
ENSG00000124659	1606
ENSG00000124664	1888
ENSG00000124678	1212
ENSG00000124688	1114
ENSG00000124701	1633
ENSG00000124702	1886
ENSG00000124713	1076
ENSG00000124721	8565
ENSG00000124731	1753
ENSG00000124733	1438
ENSG00000124743	3840
ENSG00000124749	1601
ENSG00000124762	1579
ENSG00000124766	4869
ENSG00000124767	1978
ENSG00000124772	1882
ENSG00000124780	1455
ENSG00000124782	4649
ENSG00000124783	2064
ENSG00000124784	1251
ENSG00000124785	1426
ENSG00000124786	2629
ENSG00000124787	923
ENSG00000124788	2747
ENSG00000124789	5956
ENSG00000124795	2164
ENSG00000124802	626
ENSG00000124812	1679
ENSG00000124813	3152
ENSG00000124818	2121
ENSG00000124827	2541
ENSG00000124831	1919
ENSG00000124839	1166
ENSG00000124875	878
ENSG00000124882	2168
ENSG00000124900	1479
ENSG00000124920	3046
ENSG00000124935	455
ENSG00000124939	520
ENSG00000124942	2949
ENSG00000125037	1400
ENSG00000125046	1484
ENSG00000125084	2422
ENSG00000125089	2127
ENSG00000125107	1900
ENSG00000125124	3160
ENSG00000125144	437
ENSG00000125148	598
ENSG00000125149	1152
ENSG00000125166	1199
ENSG00000125170	973
ENSG00000125207	1139
ENSG00000125245	1407
ENSG00000125246	1901
ENSG00000125247	1568
ENSG00000125249	3222
ENSG00000125255	3350
ENSG00000125257	2712
ENSG00000125266	4416
ENSG00000125285	2924
ENSG00000125304	1552
ENSG00000125319	1969
ENSG00000125337	1502
ENSG00000125347	725
ENSG00000125351	1809
ENSG00000125352	1259
ENSG00000125354	2326
ENSG00000125355	2313
ENSG00000125356	421
ENSG00000125363	788
ENSG00000125375	1914
ENSG00000125378	1145
ENSG00000125384	2707
ENSG00000125386	3724
ENSG00000125388	1334
ENSG00000125398	3931
ENSG00000125409	974
ENSG00000125414	3046
ENSG00000125430	4088
ENSG00000125434	1612
ENSG00000125445	1059
ENSG00000125447	1854
ENSG00000125449	1185
ENSG00000125450	926
ENSG00000125454	1056
ENSG00000125457	1178
ENSG00000125458	770
ENSG00000125459	1325
ENSG00000125482	1835
ENSG00000125484	5014
ENSG00000125485	2259
ENSG00000125492	1906
ENSG00000125498	1408
ENSG00000125503	1731
ENSG00000125505	1399
ENSG00000125508	4082
ENSG00000125510	3306
ENSG00000125520	938
ENSG00000125522	2338
ENSG00000125531	1490
ENSG00000125533	1048
ENSG00000125534	1343
ENSG00000125538	908
ENSG00000125551	1872
ENSG00000125571	704
ENSG00000125611	1125
ENSG00000125618	2372
ENSG00000125629	1585
ENSG00000125630	2290
ENSG00000125631	1154
ENSG00000125633	1930
ENSG00000125637	3305
ENSG00000125648	1087
ENSG00000125650	2306
ENSG00000125651	1308
ENSG00000125652	710
ENSG00000125656	1196
ENSG00000125657	1634
ENSG00000125675	1652
ENSG00000125676	1816
ENSG00000125686	3328
ENSG00000125691	1336
ENSG00000125703	1513
ENSG00000125726	788
ENSG00000125730	1564
ENSG00000125731	1542
ENSG00000125733	1361
ENSG00000125734	951
ENSG00000125735	2939
ENSG00000125740	2632
ENSG00000125741	3609
ENSG00000125743	544
ENSG00000125744	1169
ENSG00000125746	1144
ENSG00000125753	912
ENSG00000125755	2167
ENSG00000125772	2992
ENSG00000125775	1213
ENSG00000125779	2907
ENSG00000125780	1580
ENSG00000125787	485
ENSG00000125788	366
ENSG00000125798	2470
ENSG00000125810	3040
ENSG00000125812	2287
ENSG00000125813	2629
ENSG00000125814	2633
ENSG00000125815	762
ENSG00000125816	1738
ENSG00000125817	2890
ENSG00000125818	2146
ENSG00000125820	2123
ENSG00000125821	3652
ENSG00000125823	597
ENSG00000125826	1983
ENSG00000125827	2082
ENSG00000125831	518
ENSG00000125834	4032
ENSG00000125835	2247
ENSG00000125841	1428
ENSG00000125843	2511
ENSG00000125844	2666
ENSG00000125845	3545
ENSG00000125846	2319
ENSG00000125848	3457
ENSG00000125850	921
ENSG00000125851	3010
ENSG00000125861	1194
ENSG00000125863	4307
ENSG00000125864	1511
ENSG00000125868	2018
ENSG00000125869	1560
ENSG00000125870	1513
ENSG00000125871	1452
ENSG00000125872	2608
ENSG00000125875	4174
ENSG00000125877	810
ENSG00000125878	1006
ENSG00000125879	1032
ENSG00000125885	4421
ENSG00000125888	496
ENSG00000125895	1396
ENSG00000125898	1660
ENSG00000125900	686
ENSG00000125901	1016
ENSG00000125903	698
ENSG00000125910	988
ENSG00000125912	1556
ENSG00000125931	776
ENSG00000125944	3534
ENSG00000125945	3963
ENSG00000125952	1276
ENSG00000125954	1010
ENSG00000125962	3043
ENSG00000125965	2470
ENSG00000125966	4376
ENSG00000125967	1029
ENSG00000125968	1124
ENSG00000125970	1821
ENSG00000125971	998
ENSG00000125975	863
ENSG00000125977	2556
ENSG00000125991	894
ENSG00000125995	400
ENSG00000125997	1178
ENSG00000125998	3169
ENSG00000125999	1411
ENSG00000126001	3591
ENSG00000126003	5656
ENSG00000126005	915
ENSG00000126010	2417
ENSG00000126012	3254
ENSG00000126016	4039
ENSG00000126062	2107
ENSG00000126067	3257
ENSG00000126070	4340
ENSG00000126088	977
ENSG00000126091	1678
ENSG00000126106	1453
ENSG00000126107	1592
ENSG00000126214	2228
ENSG00000126215	1334
ENSG00000126216	2108
ENSG00000126217	2406
ENSG00000126218	1147
ENSG00000126226	1416
ENSG00000126231	1156
ENSG00000126233	527
ENSG00000126243	2366
ENSG00000126246	748
ENSG00000126247	912
ENSG00000126249	776
ENSG00000126251	1424
ENSG00000126254	1338
ENSG00000126259	2059
ENSG00000126261	1229
ENSG00000126262	1516
ENSG00000126264	504
ENSG00000126266	5597
ENSG00000126267	532
ENSG00000126337	1698
ENSG00000126351	1763
ENSG00000126353	2122
ENSG00000126368	2630
ENSG00000126391	1348
ENSG00000126432	640
ENSG00000126453	1144
ENSG00000126456	1015
ENSG00000126457	827
ENSG00000126458	810
ENSG00000126460	1080
ENSG00000126461	1460
ENSG00000126464	3840
ENSG00000126467	1267
ENSG00000126500	4060
ENSG00000126522	1576
ENSG00000126524	1482
ENSG00000126545	687
ENSG00000126549	681
ENSG00000126550	1373
ENSG00000126561	2910
ENSG00000126562	1846
ENSG00000126581	1103
ENSG00000126583	1860
ENSG00000126602	871
ENSG00000126603	4184
ENSG00000126653	986
ENSG00000126698	985
ENSG00000126705	2655
ENSG00000126709	843
ENSG00000126733	2625
ENSG00000126746	1434
ENSG00000126749	1858
ENSG00000126752	1223
ENSG00000126756	673
ENSG00000126759	1815
ENSG00000126767	1769
ENSG00000126768	942
ENSG00000126773	4252
ENSG00000126775	4702
ENSG00000126777	2346
ENSG00000126778	2165
ENSG00000126785	1630
ENSG00000126787	1621
ENSG00000126790	811
ENSG00000126803	2785
ENSG00000126804	1823
ENSG00000126814	2145
ENSG00000126821	3336
ENSG00000126822	3975
ENSG00000126838	1917
ENSG00000126856	1590
ENSG00000126858	1915
ENSG00000126860	2047
ENSG00000126861	1501
ENSG00000126870	2647
ENSG00000126878	2063
ENSG00000126882	3024
ENSG00000126883	2579
ENSG00000126890	876
ENSG00000126895	1523
ENSG00000126903	1824
ENSG00000126934	1393
ENSG00000126945	2296
ENSG00000126947	2125
ENSG00000126950	1391
ENSG00000126953	1795
ENSG00000126970	2110
ENSG00000127022	4496
ENSG00000127054	1286
ENSG00000127074	2414
ENSG00000127080	2826
ENSG00000127081	4277
ENSG00000127083	4324
ENSG00000127084	2420
ENSG00000127124	6271
ENSG00000127125	1092
ENSG00000127129	666
ENSG00000127152	6243
ENSG00000127184	671
ENSG00000127191	1237
ENSG00000127220	1056
ENSG00000127241	1885
ENSG00000127249	2456
ENSG00000127252	843
ENSG00000127311	2542
ENSG00000127314	1181
ENSG00000127318	884
ENSG00000127324	835
ENSG00000127325	1546
ENSG00000127328	2436
ENSG00000127329	4659
ENSG00000127334	2200
ENSG00000127337	941
ENSG00000127362	1101
ENSG00000127364	5018
ENSG00000127366	1151
ENSG00000127377	1199
ENSG00000127399	1652
ENSG00000127412	2345
ENSG00000127415	1068
ENSG00000127418	1897
ENSG00000127419	1070
ENSG00000127423	1338
ENSG00000127445	1089
ENSG00000127452	1117
ENSG00000127463	3684
ENSG00000127472	1202
ENSG00000127481	2828
ENSG00000127483	1940
ENSG00000127507	2304
ENSG00000127511	1868
ENSG00000127515	1847
ENSG00000127526	1732
ENSG00000127527	1995
ENSG00000127528	1692
ENSG00000127529	960
ENSG00000127530	5149
ENSG00000127533	1974
ENSG00000127540	700
ENSG00000127554	1380
ENSG00000127561	1183
ENSG00000127564	1131
ENSG00000127578	3427
ENSG00000127580	2516
ENSG00000127585	2120
ENSG00000127586	1596
ENSG00000127588	985
ENSG00000127603	5179
ENSG00000127616	3627
ENSG00000127663	2833
ENSG00000127666	2684
ENSG00000127720	875
ENSG00000127743	604
ENSG00000127774	709
ENSG00000127780	972
ENSG00000127804	2054
ENSG00000127824	1007
ENSG00000127831	2219
ENSG00000127837	1356
ENSG00000127838	2474
ENSG00000127863	3030
ENSG00000127870	1875
ENSG00000127884	1277
ENSG00000127903	1978
ENSG00000127914	8930
ENSG00000127920	3019
ENSG00000127922	1019
ENSG00000127928	900
ENSG00000127946	2918
ENSG00000127947	951
ENSG00000127948	1331
ENSG00000127951	3912
ENSG00000127952	995
ENSG00000127954	4881
ENSG00000127955	2707
ENSG00000127980	2360
ENSG00000127989	1521
ENSG00000127990	1668
ENSG00000127993	3158
ENSG00000127995	1653
ENSG00000128000	2716
ENSG00000128011	3579
ENSG00000128016	1145
ENSG00000128039	2036
ENSG00000128040	610
ENSG00000128045	1454
ENSG00000128050	2451
ENSG00000128052	3513
ENSG00000128059	2005
ENSG00000128159	3268
ENSG00000128165	4244
ENSG00000128185	1023
ENSG00000128191	2990
ENSG00000128203	3370
ENSG00000128218	535
ENSG00000128228	713
ENSG00000128242	997
ENSG00000128245	1225
ENSG00000128250	1496
ENSG00000128253	1597
ENSG00000128266	1468
ENSG00000128268	2172
ENSG00000128271	1222
ENSG00000128272	1356
ENSG00000128274	1419
ENSG00000128276	1351
ENSG00000128283	1005
ENSG00000128284	1365
ENSG00000128285	1294
ENSG00000128294	1947
ENSG00000128298	1802
ENSG00000128309	2138
ENSG00000128310	1147
ENSG00000128311	1120
ENSG00000128313	1438
ENSG00000128322	751
ENSG00000128335	1176
ENSG00000128340	886
ENSG00000128342	2232
ENSG00000128346	1228
ENSG00000128383	936
ENSG00000128394	1603
ENSG00000128408	945
ENSG00000128422	900
ENSG00000128463	858
ENSG00000128482	1154
ENSG00000128487	3646
ENSG00000128510	1200
ENSG00000128512	3072
ENSG00000128513	2160
ENSG00000128519	997
ENSG00000128524	694
ENSG00000128534	4656
ENSG00000128536	1493
ENSG00000128563	1878
ENSG00000128564	2514
ENSG00000128567	2183
ENSG00000128573	2584
ENSG00000128578	2856
ENSG00000128581	1610
ENSG00000128585	2193
ENSG00000128590	1112
ENSG00000128591	7889
ENSG00000128594	1441
ENSG00000128595	3544
ENSG00000128596	1545
ENSG00000128602	2015
ENSG00000128604	1827
ENSG00000128606	1253
ENSG00000128607	2011
ENSG00000128609	3093
ENSG00000128610	1497
ENSG00000128617	1106
ENSG00000128626	937
ENSG00000128641	1989
ENSG00000128645	1886
ENSG00000128652	1724
ENSG00000128654	1033
ENSG00000128655	2090
ENSG00000128656	1157
ENSG00000128683	1469
ENSG00000128694	1453
ENSG00000128699	1574
ENSG00000128708	2150
ENSG00000128709	1871
ENSG00000128710	1234
ENSG00000128713	1482
ENSG00000128714	2416
ENSG00000128731	2642
ENSG00000128739	1343
ENSG00000128789	1457
ENSG00000128791	2393
ENSG00000128805	1565
ENSG00000128815	3442
ENSG00000128829	2322
ENSG00000128833	2652
ENSG00000128849	2902
ENSG00000128872	2844
ENSG00000128881	2457
ENSG00000128886	944
ENSG00000128891	1422
ENSG00000128908	2865
ENSG00000128915	2069
ENSG00000128917	2046
ENSG00000128918	1167
ENSG00000128923	4252
ENSG00000128928	1757
ENSG00000128944	1009
ENSG00000128951	959
ENSG00000128965	1192
ENSG00000128973	1199
ENSG00000128989	1613
ENSG00000129003	6243
ENSG00000129007	2408
ENSG00000129009	1415
ENSG00000129028	1292
ENSG00000129038	1452
ENSG00000129048	1367
ENSG00000129055	1098
ENSG00000129071	1364
ENSG00000129083	1134
ENSG00000129084	949
ENSG00000129103	1351
ENSG00000129116	1932
ENSG00000129128	2073
ENSG00000129151	1265
ENSG00000129152	1803
ENSG00000129158	788
ENSG00000129159	2762
ENSG00000129167	3298
ENSG00000129170	1074
ENSG00000129173	2364
ENSG00000129187	956
ENSG00000129194	1154
ENSG00000129195	1119
ENSG00000129197	1382
ENSG00000129204	5902
ENSG00000129214	854
ENSG00000129219	1050
ENSG00000129221	1687
ENSG00000129226	1237
ENSG00000129235	806
ENSG00000129244	1493
ENSG00000129245	927
ENSG00000129250	2508
ENSG00000129255	840
ENSG00000129292	2842
ENSG00000129295	1098
ENSG00000129315	3359
ENSG00000129317	3287
ENSG00000129347	1477
ENSG00000129351	1884
ENSG00000129353	1434
ENSG00000129354	853
ENSG00000129355	1256
ENSG00000129422	2091
ENSG00000129437	1082
ENSG00000129450	1813
ENSG00000129451	1939
ENSG00000129455	661
ENSG00000129460	1532
ENSG00000129465	1082
ENSG00000129467	1880
ENSG00000129472	1081
ENSG00000129473	2073
ENSG00000129474	1394
ENSG00000129480	1768
ENSG00000129484	985
ENSG00000129493	2381
ENSG00000129514	1401
ENSG00000129515	1473
ENSG00000129518	870
ENSG00000129521	1049
ENSG00000129534	1217
ENSG00000129535	1562
ENSG00000129538	822
ENSG00000129559	829
ENSG00000129562	511
ENSG00000129566	3878
ENSG00000129595	1292
ENSG00000129596	787
ENSG00000129625	1275
ENSG00000129636	1427
ENSG00000129646	3622
ENSG00000129654	2587
ENSG00000129657	1633
ENSG00000129667	1398
ENSG00000129673	1040
ENSG00000129675	4801
ENSG00000129680	2263
ENSG00000129682	7732
ENSG00000129691	1642
ENSG00000129696	1772
ENSG00000129744	832
ENSG00000129749	1491
ENSG00000129757	1304
ENSG00000129810	1536
ENSG00000129824	863
ENSG00000129862	540
ENSG00000129864	510
ENSG00000129873	1961
ENSG00000129910	1900
ENSG00000129911	1419
ENSG00000129925	1299
ENSG00000129932	1277
ENSG00000129933	1699
ENSG00000129946	1361
ENSG00000129951	2396
ENSG00000129965	1267
ENSG00000129968	2336
ENSG00000129988	1825
ENSG00000129990	1337
ENSG00000129991	692
ENSG00000129993	1639
ENSG00000130005	910
ENSG00000130021	1089
ENSG00000130023	1163
ENSG00000130024	2460
ENSG00000130032	2188
ENSG00000130035	1225
ENSG00000130037	2910
ENSG00000130038	3132
ENSG00000130045	1107
ENSG00000130052	4037
ENSG00000130054	4928
ENSG00000130055	2084
ENSG00000130066	882
ENSG00000130119	2628
ENSG00000130147	1810
ENSG00000130150	1670
ENSG00000130158	1589
ENSG00000130159	1284
ENSG00000130164	2863
ENSG00000130165	988
ENSG00000130167	842
ENSG00000130173	603
ENSG00000130175	1021
ENSG00000130176	899
ENSG00000130177	1667
ENSG00000130182	1421
ENSG00000130193	1690
ENSG00000130202	1278
ENSG00000130203	892
ENSG00000130204	1463
ENSG00000130208	467
ENSG00000130222	913
ENSG00000130224	4910
ENSG00000130226	2192
ENSG00000130227	1589
ENSG00000130234	4111
ENSG00000130244	1239
ENSG00000130254	1388
ENSG00000130255	578
ENSG00000130270	2749
ENSG00000130283	2579
ENSG00000130287	2469
ENSG00000130294	5422
ENSG00000130299	1035
ENSG00000130300	1061
ENSG00000130303	780
ENSG00000130304	1966
ENSG00000130305	1602
ENSG00000130307	1480
ENSG00000130309	2294
ENSG00000130311	1252
ENSG00000130312	664
ENSG00000130313	1002
ENSG00000130332	570
ENSG00000130338	3019
ENSG00000130340	3655
ENSG00000130347	1087
ENSG00000130348	2226
ENSG00000130349	1122
ENSG00000130363	5341
ENSG00000130368	10361
ENSG00000130377	1553
ENSG00000130382	2156
ENSG00000130383	1952
ENSG00000130385	1262
ENSG00000130396	3719
ENSG00000130402	2234
ENSG00000130413	1610
ENSG00000130414	3474
ENSG00000130427	1662
ENSG00000130429	1221
ENSG00000130433	1594
ENSG00000130449	5518
ENSG00000130475	1997
ENSG00000130477	4114
ENSG00000130479	934
ENSG00000130487	2757
ENSG00000130508	1729
ENSG00000130511	767
ENSG00000130513	990
ENSG00000130517	1555
ENSG00000130518	2474
ENSG00000130520	952
ENSG00000130522	1214
ENSG00000130528	1294
ENSG00000130529	2193
ENSG00000130538	948
ENSG00000130540	1953
ENSG00000130544	5748
ENSG00000130545	973
ENSG00000130558	1391
ENSG00000130559	2693
ENSG00000130560	910
ENSG00000130561	1610
ENSG00000130584	2677
ENSG00000130589	4714
ENSG00000130590	1074
ENSG00000130592	1133
ENSG00000130595	900
ENSG00000130598	663
ENSG00000130635	2162
ENSG00000130638	1067
ENSG00000130640	3133
ENSG00000130643	1016
ENSG00000130649	1682
ENSG00000130653	3257
ENSG00000130656	672
ENSG00000130669	1831
ENSG00000130675	999
ENSG00000130684	2807
ENSG00000130695	2196
ENSG00000130699	1557
ENSG00000130700	2620
ENSG00000130701	2799
ENSG00000130702	1722
ENSG00000130703	2375
ENSG00000130706	1127
ENSG00000130707	944
ENSG00000130711	2068
ENSG00000130713	2138
ENSG00000130714	1766
ENSG00000130717	1467
ENSG00000130720	1851
ENSG00000130724	1225
ENSG00000130725	602
ENSG00000130726	1017
ENSG00000130731	706
ENSG00000130733	989
ENSG00000130734	1050
ENSG00000130741	1053
ENSG00000130748	655
ENSG00000130749	3078
ENSG00000130751	1220
ENSG00000130755	545
ENSG00000130758	1260
ENSG00000130762	1772
ENSG00000130764	1771
ENSG00000130766	3462
ENSG00000130768	1436
ENSG00000130770	874
ENSG00000130772	903
ENSG00000130775	1426
ENSG00000130779	3103
ENSG00000130783	2475
ENSG00000130787	1650
ENSG00000130803	2618
ENSG00000130810	1030
ENSG00000130811	763
ENSG00000130812	1428
ENSG00000130813	1244
ENSG00000130816	2860
ENSG00000130818	2676
ENSG00000130821	1123
ENSG00000130822	920
ENSG00000130826	2191
ENSG00000130827	1635
ENSG00000130829	1718
ENSG00000130830	1071
ENSG00000130844	1775
ENSG00000130856	3392
ENSG00000130876	1454
ENSG00000130881	2247
ENSG00000130921	2178
ENSG00000130935	1096
ENSG00000130939	2357
ENSG00000130940	2272
ENSG00000130943	7681
ENSG00000130948	889
ENSG00000130950	2559
ENSG00000130956	2702
ENSG00000130957	1336
ENSG00000130958	1360
ENSG00000130962	1746
ENSG00000130985	1760
ENSG00000130988	1604
ENSG00000130997	1450
ENSG00000131013	1782
ENSG00000131015	1335
ENSG00000131016	5620
ENSG00000131018	4307
ENSG00000131019	1923
ENSG00000131023	3292
ENSG00000131037	1264
ENSG00000131042	2118
ENSG00000131043	2594
ENSG00000131044	2385
ENSG00000131050	1082
ENSG00000131051	1399
ENSG00000131055	504
ENSG00000131059	1430
ENSG00000131061	2866
ENSG00000131067	1186
ENSG00000131068	1175
ENSG00000131069	1001
ENSG00000131080	2826
ENSG00000131089	2941
ENSG00000131094	1527
ENSG00000131095	1559
ENSG00000131096	796
ENSG00000131097	489
ENSG00000131100	861
ENSG00000131115	1363
ENSG00000131116	853
ENSG00000131126	1213
ENSG00000131127	3071
ENSG00000131142	1009
ENSG00000131143	994
ENSG00000131148	1270
ENSG00000131149	2598
ENSG00000131153	1263
ENSG00000131165	2025
ENSG00000131171	1046
ENSG00000131174	1060
ENSG00000131183	1976
ENSG00000131187	1950
ENSG00000131188	1271
ENSG00000131196	2566
ENSG00000131203	1020
ENSG00000131233	2091
ENSG00000131236	1294
ENSG00000131238	1620
ENSG00000131242	1851
ENSG00000131263	7022
ENSG00000131264	1642
ENSG00000131269	2012
ENSG00000131323	4741
ENSG00000131351	1432
ENSG00000131355	2070
ENSG00000131368	3958
ENSG00000131370	1416
ENSG00000131373	1338
ENSG00000131374	1277
ENSG00000131375	1479
ENSG00000131378	1059
ENSG00000131379	2431
ENSG00000131381	2108
ENSG00000131386	1637
ENSG00000131389	2770
ENSG00000131398	4807
ENSG00000131400	1099
ENSG00000131408	1445
ENSG00000131409	2544
ENSG00000131435	956
ENSG00000131437	2726
ENSG00000131446	1488
ENSG00000131459	952
ENSG00000131462	2076
ENSG00000131467	1499
ENSG00000131469	706
ENSG00000131470	1065
ENSG00000131471	2069
ENSG00000131473	2254
ENSG00000131475	763
ENSG00000131477	566
ENSG00000131480	2624
ENSG00000131482	1713
ENSG00000131495	643
ENSG00000131503	2495
ENSG00000131504	2010
ENSG00000131507	2217
ENSG00000131508	1378
ENSG00000131558	1003
ENSG00000131584	1680
ENSG00000131591	1446
ENSG00000131620	2187
ENSG00000131626	1922
ENSG00000131634	1760
ENSG00000131650	1974
ENSG00000131652	1080
ENSG00000131653	1480
ENSG00000131668	1417
ENSG00000131669	1089
ENSG00000131686	981
ENSG00000131697	3293
ENSG00000131711	3205
ENSG00000131721	2848
ENSG00000131724	2476
ENSG00000131725	3181
ENSG00000131730	892
ENSG00000131732	1356
ENSG00000131737	1635
ENSG00000131738	1616
ENSG00000131746	1842
ENSG00000131747	1626
ENSG00000131748	1199
ENSG00000131759	1638
ENSG00000131771	1362
ENSG00000131773	1290
ENSG00000131778	2551
